ID,date,item
T3494,2022-01-30,SUGAR PANNED (GEMS BFF)|CREAM (OREO CHOCOLATE)|CREAM (OREO STRAWBERRY)|CREAM (TREAT JAM)|INSTANT NOODLES (MAGGI MASALA)|NON-SALT CRACKER (50-50 MSK CK)|CREAM (BRITANNIA BOURBON)|CREAM (SUNFEAST DARK FANTSY CHOCOFILS)
T3498,2022-01-30,MOULDED (DAIRY MILK)
T3501,2022-01-30,INSTANT NOODLES (MAGGI MASALA)
T3503,2022-01-30,POTATO WAFERS (LAYS CARIBBEAN STYLE)
T3504,2022-01-30,MOULDED (DAIRY MILK)
T3507,2022-01-30,CREAM (TREAT JAM)
T3511,2022-01-30,INSTANT NOODLES (CHING'S SECRET)
T3512,2022-01-30,FRT/MINT ROLLS (POLO FRT/MINT ROLL)|MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)
T3514,2022-01-30,MOULDED (DAIRY MILK)
T3515,2022-01-30,SWEET/COOKIES (PILLSBURY)
T3516,2022-01-30,CREAM (PURE MAGIC CHOCOLUSH)
T3517,2022-01-30,READY TO EAT CEREALS (KELLOGG'S KPAK CHOCOS NANO)
T3518,2022-01-30,CREAM (TREAT JAM)|GLUCOSE (PARLE-G GOLD)|HAND WASH (DETTOL FLORAL ESSENCE)
T3522,2022-01-30,POTATO WAFERS (LAYS CHILE LIMON)
T3525,2022-01-30,MOULDED (GALAXY)
T3527,2022-01-30,CREAM (PURE MAGIC)|COUNT (SNICKERS)
T3528,2022-01-30,TOFFEES (JELIMALS FRUITY BEARS)
T3530,2022-01-30,INSTANT NOODLES (SUNFEAST YIPPEE MAGIC MASALA)
T3533,2022-01-30,MILK (MILK BIKIS REGULAR)
T3535,2022-01-30,MOULDED (FRUIT AND NUT)|DIAPERS       (8/93) (PAMPERS BABY DRY PANTS)
T3536,2022-01-30,POTATO WAFERS (LAYS CARIBBEAN STYLE)
T2,2022-01-01,LIQUIDS (PREMIUM)|MAIN PACKS (BROOKE BOND RED LABEL)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)|LIQUID BLEACHES (RIN)|PRICKLY HEAT POWDER (NYCIL CLASSIC)|TALCUM POWDERS (PONDS DREAMFLOWER)|PACKAGED PURE GHEE (PRABHAT)|SUN FLOWER (GEMINI)|TOOTH PASTES (COLGATE DENTALCREAM)
T3,2022-01-01,AGARBATTI (CYCLE)|READY TO EAT CEREALS (KELLOGG'S KPAK CRUNCHY BITES)|READY TO EAT CEREALS (KELLOGG'S CORNFLAKE CORN)|CREAM (OREO VANILLA)|GLUCOSE (PARLE-G)|CREAM (BRITANNIA BOURBON)
T4,2022-01-01,SUN FLOWER (GODREJ)|BRANDED (PARACHUTE)|TOOTH PASTES (COLGATE MAXFRSH SPICY FRSH RED)|WASHING POWDERS/LIQUIDS (TIDE NATURALS)|HAND WASH (DETTOL ORIGINAL)|TRADITIONAL (VIM)|LIQUIDS (LIZOL DISINFECT FLR CLNR)
T5,2022-01-01,GLUCOSE (PARLE-G)|DETERGENT CAKES/BARS (WHEEL GREEN)
T6,2022-01-01,BANANA CHIPS/LACHA/OTHERS (BALAJI BANANA CHIPS)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)|STEEL SCRUB (EXO SAFAI)|HAND WASH (DETTOL ORIGINAL)|AEROSOL (HIT)
T7,2022-01-01,BLENDED (BADSHAH)|PREMIUM (VIVEL LOTUS OIL)|DAL (BALAJI MOONG DAL)|PREMIUM (PEARS SOFT & FRESH)|PREMIUM (PEARS PURE AND GENTLE)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)|CREAM (OREO CHOCOLATE)
T9,2022-01-01,SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|BUTTER (AMUL)|INSTANT NOODLES (MAGGI MASALA)|PASTA (MAGGI PAZZTA MASALA PENNE)|SUN FLOWER (SWEEKAR)|MOULDED (DAIRY MILK SILK)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)|NUTS (HALDIRAM SALTED PEANUTS)
T10,2022-01-01,TOOTH PASTES (MESWAK)|GROUND NUT (GODREJ COOKLITE)|NON-ALKALINE (EVEREADY 1015)|MAIN PACKS (ROYAL CUP)|SWEET/COOKIES (GOOD DAY CASHEW)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)|MAIN PACKS (SOCIETY LEAF)|MOULDED (DAIRY MILK)|TOFFEES (KISMI BAR)|TOFFEES (JELIMALS FRUITY BEARS)|POTATO WAFERS (LAYS AMERICAN STYLE)|FRAGRANCE - DEODORANT (KAMASUTRA SPARK)|BUTTER (AMUL)
T12,2022-01-01,AEROSOL (HIT)|KETCHUPS/SAUCES (SAMS)|WASHING POWDERS/LIQUIDS (SURF EXCEL QUICK WASH)|LIQUIDS (HARPIC)|PURE (EVEREST)|KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)|INSTANT NOODLES (MAGGI MASALA)|SUN FLOWER (FORTUNE)
T13,2022-02-01,MOULDED (DAIRY MILK)
T14,2022-02-01,DHOOPBATTI (MYSORE SANDAL)|PACKAGED PURE GHEE (GITS)
T15,2022-02-01,ATTA (NATURE FRSH SAMPOORNA CHK ATTA)
T18,2022-02-01,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)|SUN FLOWER (SUNDROP SUPERLITE ADVANCED)
T19,2022-02-01,GEL (GILLETTE FUSION)|PREMIUM (LUX PINK)|PREMIUM (DOVE CREAM BEAUTY BATHING BAR)|TRADITIONAL (ODOPIC LIME)|SUN FLOWER (GODREJ)
T20,2022-02-01,HAND WASH (PALMOLIVE NATURALS)|PURE (CATCH)
T21,2022-02-01,COATED WAFER BISC (KITKAT)
T22,2022-02-01,TALCUM POWDERS (PONDS SANDAL)|SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)|SWEET/COOKIES (GOOD DAY CASHEW)|MARIE (MARIE GOLD REGULAR)|WASHING POWDERS/LIQUIDS (WHEEL ACTIVE)|LIQUIDS (HARPIC FRESH CITRUS)
T23,2022-02-01,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)|INSTANT COFFEE (NESCAFE CLASSIC)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)
T24,2022-02-01,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)|DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)|SOAP CAKES/BARS (WHEEL OK ACTIVE)|WASHING POWDERS/LIQUIDS (RIN)|TOOTH PASTES (BABOOL)|MAIN PACKS (TATA TETLEY)|MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)
T25,2022-02-01,AGARBATTI (CYCLE SANDALUM)|PACKAGED PURE GHEE (SAGAR)|INSTANT COFFEE (NESCAFE CLASSIC)|MAIN PACKS (SOCIETY LEAF)|WASHING POWDERS/LIQUIDS (RIN)|DETERGENT CAKES/BARS (RIN ADVANCED)|TOOTH PASTES (BABOOL)|LIQUID VAPORISER (GOOD KNIGHT ACTIV+)|JAMS (KISSAN)
T26,2022-02-01,WASHING POWDERS/LIQUIDS (ARIEL FRONT LOAD)|WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)|DETERGENT CAKES/BARS (WHEEL GREEN)|SWEET/COOKIES (GOOD DAY CASHEW)|KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)|MOULDED (DAIRY MILK)|CREAM (GOLDEN OREO)|PROCESSED CHEESE (AMUL)
T28,2022-02-01,WHITE POWDERS (HORLICKS WOMEN)|POTATO WAFERS (BALAJI CREAM & ONION)|GATHIA/PAPRI/RIBLON (BALAJI CHATAKA PATAKA)|WASHING POWDERS/LIQUIDS (WHEEL ACTIVE)|BOTTLES / TUBES (PANTENE PRO-V NEW)|POPULAR (LIFEBUOY TOTAL)|DETERGENT CAKES/BARS (SURF EXCEL)|PURE (CATCH)|LIQUID BLEACHES (RIN)|VANASPATI CONS PACK (8/94) (DALDA)|PACKAGED PURE GHEE (GOWARDHAN)|BRANDED (PARACHUTE)|MARIE (MARIE GOLD REGULAR)|POTATO WAFERS (YELLOW DIAMOND)|MAIN PACKS (TATA PREMIUM)
T29,2022-03-01,MAIDA (SILVER COIN)
T31,2022-03-01,ATTA (SILVER COIN)
T32,2022-03-01,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)|DETERGENT CAKES/BARS (SURF EXCEL)
T33,2022-03-01,HAIR DYES     (1/76) (BBLUNT)|BLENDED OIL (SAFFOLA ACTIVE)|POWDERED SALT (TATA SALT)|NOODLES (CHING'S SECRET)
T34,2022-03-01,WASHING POWDERS/LIQUIDS (ARIEL TOP LOAD)|POPULAR (MARGO ORIGINAL)|MARGARINE (NUTRALITE)|BRANDED (PARACHUTE)|WASHING POWDERS/LIQUIDS (RIN)|PROCESSED CHEESE (AMUL)|JAMS (MALA'S)|SCOURING SPONGE (3M SCOTCH BRITE SCRUB SPONGE)|POWDERED SALT (TATA SALT)|LIQUID VAPORISER (GOOD KNIGHT ADVANCE XPRESS)|LIQUIDS (HARPIC)|LIQUID BLEACHES (RIN)|KETCHUPS/SAUCES (MAGGI HOT AND SWEET)
T35,2022-03-01,SUN FLOWER (GODREJ)|KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)|READY TO COOK SNACKS MIXES (MTR)
T36,2022-03-01,HARD B  CANDIES (MARBELS SOUR)|MAIN PACKS (ORGANIC INDIA)|CREAM (GOLDEN OREO)|CREAM (BRITANNIA BOURBON)|SWEET/COOKIES (GOOD DAY CASHEW)|GLUCOSE (PARLE-G)|SALT CRACKER (MONACO)|SWEET/COOKIES (PARLE DIGESTIVE)|MARIE (MARIE GOLD REGULAR)
T37,2022-03-01,MAIN PACKS (TATA AGNI EXTRA STRONG LEAVES)
T38,2022-03-01,CEREAL BARS (RITE BITE)|CREAM (MILK BIKIS MILK CREAM)
T39,2022-03-01,BRANDED (KAMANI COCOPURE)|WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)|BUTTER (AMUL)|POWDERED SALT (TATA SALT)|KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)|ATTA (AASHIRVAAD WHOLE WHEAT)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)
T40,2022-03-01,POWDER (SUGAR SUBST) (SUGAR FREE NATURA)|BUTTER (AMUL)|BLENDED (EVEREST)
T41,2022-03-01,SWEET/COOKIES (NICE TIME)
T42,2022-03-01,DAL (BALAJI MOONG DAL)|EXTRUDED SNACKS (PIKNIK)|POWDERED SALT (TATA SALT LITE)|BASMATI RICE (INDIAGATE DUBAR)|MAIDA (BLUE BIRD)
T43,2022-04-01,NON-ALKALINE (PANASONIC GOLD)
T46,2022-04-01,PACKAGED PURE GHEE (GOWRDHAN PREMIUM)|SUN FLOWER (GEMINI)|BLENDED OIL (SAFFOLA GOLD)
T47,2022-04-01,ATTA (NATURE FRSH SAMPOORNA CHK ATTA)|AEROSOL (HIT LIME)|MOIST  LTN/CREAM (VASELINE INTENSIVE CARE ALOE)
T48,2022-04-01,LIQUID VAPORISER (GOOD KNIGHT ADVANCE XPRESS)|TRADITIONAL (VIM)
T49,2022-04-01,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)|MAIN PACKS (LIPTON GREEN TEA)|DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)|ATTA (AASHIRVAAD WHOLE WHEAT)
T50,2022-04-01,MAIN PACKS (TATA TETLEY)
T51,2022-04-01,CREAM (FAB! BOURBON)|SALT CRACKER (NUTRICHOICE SIMPLE LITE CRACKR)|SUN FLOWER (GODREJ)
T57,2022-04-01,POTATO WAFERS (LAYS CLASSIC SALTED)|SWEET/COOKIES (SOFIT PROTEIN COOKIES)|HAND WASH (DETTOL ORIGINAL)
T58,2022-05-01,WASHING POWDERS/LIQUIDS (SURF EXCEL MATIC FRONT LOAD)|MAIDA (SILVER COIN)|PACKAGED PURE GHEE (AMUL)
T59,2022-05-01,PROCESSED CHEESE (BRITANNIA CHEDDAR)|PROCESSED CHEESE (BRITANNIA)|SPECIALIZED (PITAMBARI)|PREMIUM (LUX PINK)|LIQUIDS (HARPIC)|BUTTER (AMUL)|LIQUIDS (HARPIC POWER PLUS)|LIQUID VAPORISER (ALL OUT ULTRA POWERFUL PROTECN)|BRANDED (PARACHUTE)|HAND WASH (DETTOL ORIGINAL)|BLENDED (BADSHAH)|INSTANT NOODLES (MAGGI MASALA)
T60,2022-05-01,MAIDA (SILVER COIN)
T62,2022-05-01,SWEET/COOKIES (NUTRICHOICE OATS COOKIES)
T63,2022-05-01,PELLETS (SUGAR SUBST) (SUGAR FREE NATURA)|BUTTER (AMUL)|MOULDED (DAIRY MILK)|WASHING POWDERS/LIQUIDS (TIDE)|LIQUID BLEACHES (RIN)|MAIN PACKS (SOCIETY LEAF)
T64,2022-05-01,MAIN PACKS (SOCIETY LEAF)
T65,2022-05-01,BOTTLES / TUBES (PATANJALI)|ATTA (SILVER COIN)
T66,2022-05-01,MAIN PACKS (SOCIETY LEAF)
T67,2022-05-01,TIL OIL (PRABHAT)
T69,2022-05-01,PRICKLY HEAT POWDER (NYCIL CLASSIC EXCEL)|MAIN PACKS (TATA AGNI EXTRA STRONG LEAVES)
T72,2022-06-01,GLUCOSE POWDER & TABLET (GLUCON-D)
T74,2022-06-01,WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)|INSTANT COFFEE (NESCAFE CLASSIC)|BUTTER (AMUL)|MAIDA (SILVER COIN)
T75,2022-06-01,SUN FLOWER (SWEEKAR)|VERMICILLI (STAR LION BRAND)|BLENDED (MAGGI)
T77,2022-06-01,COUNT (5 STAR)|MOULDED (MORDE)|MOULDED (DAIRY MILK SILK)|MOULDED (DAIRY MILK SILK)|SUGAR PANNED (GEMS BFF)|WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)|PREMIUM (BABY SOAP)|LIQUIDS (HARPIC POWER PLUS)|LIQUIDS (SUNNY)|WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)
T79,2022-06-01,TRADITIONAL (VIM)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)
T80,2022-06-01,SUN FLOWER (GEMINI)|JAMS (KISSAN)|BUTTER (AMUL)|KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)
T81,2022-06-01,MAIN PACKS (BROOKE BOND RED LABEL)|SPECIALIZED (PITAMBARI)
T82,2022-08-01,GLUCOSE (PARLE-G)
T83,2022-08-01,KETCHUPS/SAUCES (SAMS)
T84,2022-08-01,WASHING POWDERS/LIQUIDS (WHEEL ACTIVE)
T87,2022-08-01,POWDER (SUGAR SUBST) (SUGAR FREE NATURA)
T88,2022-08-01,MAIN PACKS (TATA TETLEY)|NON-SALT CRACKER (PARLE TOP)
T89,2022-08-01,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)
T90,2022-08-01,MAIDA (BLUE BIRD)
T91,2022-08-01,MAIN PACKS (SOCIETY LEAF)
T93,2022-08-01,READY TO EAT CEREALS (KELLOGG'S CORNFLAKE CORN)
T95,2022-08-01,NON-ALKALINE (NOVINO GOLD)
T97,2022-09-01,READY TO EAT CEREALS (MUESLIDRY FRUIT&NUT)|READY TO EAT CEREALS (KELLOGG'S MUESLI NUT DELIGHT)
T99,2022-09-01,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)|DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)
T100,2022-09-01,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)
T101,2022-09-01,SWEET/COOKIES (UNIBIC)
T102,2022-09-01,MIX/CHIVRA/CHANACHUR (BALAJI SEV MURMURA)|POTATO WAFERS (LAYS CLASSIC SALTED)
T103,2022-09-01,LIQUID VAPORISER (ALL OUT ULTRA POWERFUL PROTECN)|INSTANT COFFEE (NESCAFE CLASSIC)
T105,2022-09-01,MOULDED (DAIRY MILK)
T106,2022-09-01,BUTTER (AMUL)
T107,2022-09-01,CHEESE SPREAD (AMUL)
T108,2022-09-01,POPCORN (ACT II INSTANT POPCORN)|MAIN PACKS (SOCIETY LEAF)
T109,2022-09-01,NON-SALT CRACKER (50-50 MSK CK)|SWEET/COOKIES (PARLE COCONUT COOKIES)|MAIN PACKS (ORGANIC INDIA)
T110,2022-09-01,SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)
T111,2022-09-01,LIQUID BLUES (ROBIN CUFF N COLLAR)
T112,2022-10-01,PREMIUM (BABY SOAP)
T113,2022-10-01,PROCESSED CHEESE (BRITANNIA CHEDDAR)|MAIN PACKS (BROOKE BOND RED LABEL)|BUTTER (AMUL)
T114,2022-10-01,BUTTER (AMUL)
T115,2022-10-01,INSTANT COFFEE (NESCAFE SUNRISE)
T117,2022-10-01,CONCTN POWDERS (TANG)
T118,2022-10-01,NON-ALKALINE (NOVINO GOLD)
T122,2022-10-01,MAIN PACKS (SOCIETY LEAF)
T123,2022-10-01,ATTA (NATURE FRSH SAMPOORNA CHK ATTA)|INSTANT NOODLES (MAGGI MASALA)|MAIN PACKS (TATA PREMIUM)
T125,2022-10-01,INSTANT COFFEE (NESCAFE GOLD)
T126,2022-11-01,ATTA (SILVER COIN)|NON-ALKALINE (PANASONIC HYPER)
T128,2022-11-01,LIQUID VAPORISER (GOOD KNIGHT ADVANCE XPRESS)|LIQUID VAPORISER (GOOD KNIGHT ACTIV+)
T131,2022-11-01,ATTA (NATURE FRSH SAMPOORNA CHK ATTA)
T132,2022-11-01,NON-SALT CRACKER (PARLE TOP SPIN)
T134,2022-11-01,READY TO COOK CURRY PASTES/POW (RASOI MAGIC)
T138,2022-12-01,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)
T139,2022-12-01,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)
T140,2022-12-01,PROCESSED CHEESE (BRITANNIA)
T141,2022-12-01,SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)|SWEET/COOKIES (GOOD DAY BUTTER)
T143,2022-12-01,SUN FLOWER (GODREJ)|READY TO EAT CEREALS (KELLOGG'S CORNFLAKE CORN)|KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)
T144,2022-12-01,POTATO WAFERS (LAYS AMERICAN STYLE)|EXTRUDED SNACKS (DORITOS)
T145,2022-12-01,LIQUID BLEACHES (RIN)
T147,2022-12-01,IN THE CISTERN (HARPIC FLUSH MATIC PINE)
T150,2022-12-01,SOLIDS (ODONIL)|HAND WASH (FEM SOFT HANDZ PEACH)
T151,2022-12-01,GATHIA/PAPRI/RIBLON (KUR KURE CHILLI CHATKA)|PROCESSED CHEESE (BRITANNIA CHEDDAR)|GATHIA/PAPRI/RIBLON (NATIONAL)
T153,2022-12-01,MAIDA (SILVER COIN)
T154,2022-12-01,PROCESSED CHEESE (BRITANNIA)
T155,2022-12-01,FRAGRANCE - COLOGNE (PREMIUM)
T156,2022-12-01,SEV BHUJIA (HALDIRAM SEV BHUJIA)
T157,2022-01-13,SKIMMED MILK POWDERS (ANIKSPRAY)
T158,2022-01-13,PREMIUM (JO ROSE)|BUTTER (AMUL)|SUN FLOWER (GODREJ)|WASHING POWDERS/LIQUIDS (TIDE)|WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)|SWEET/COOKIES (NICE TIME)|CREAM (FAB! BOURBON)|MAIN PACKS (BROOKE BOND RED LABEL)|JAMS (KISSAN)
T159,2022-01-13,POPCORN (ACT II INSTANT POPCORN)|MAIN PACKS (TWININGS TEA BAGS)
T160,2022-01-13,BLENDED (MANGAL)
T162,2022-01-13,KETCHUPS/SAUCES (RAAVI)
T163,2022-01-13,ATTA (NATURE FRSH SAMPOORNA CHK ATTA)|PROCESSED CHEESE (BRITANNIA)|BUTTER (AMUL)
T165,2022-01-13,HOT CEREALS (QUAKER OATS)
T167,2022-01-13,RAT KILL (TRUBBLE GUM)
T168,2022-01-13,MAIN PACKS (BROOKE BOND RED LABEL NAT CARE)
T169,2022-01-13,WASHING POWDERS/LIQUIDS (WHEEL GREEN)
T170,2022-01-13,DESSERT MIXES (BLUE BIRD)
T171,2022-01-13,BUTTER (AMUL)
T174,2022-01-13,HAIR DYES     (1/76) (L'OREAL CASTING)
T175,2022-01-15,GLUCOSE (PARLE-G)
T177,2022-01-15,BASMATI RICE (LAL QILLA)|ATTA (SILVER COIN)|INSTANT COFFEE (NESCAFE CLASSIC)
T178,2022-01-15,LIQUID BLUES (ROBIN CUFF N COLLAR)
T179,2022-01-15,CREAM (TREAT JAM)
T180,2022-01-15,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)|PROCESSED CHEESE (AMUL)|INSTANT NOODLES (KNORR ITALIAN)
T181,2022-01-15,WASHING POWDERS/LIQUIDS (WHEEL ACTIVE)|TRADITIONAL (VIM)
T182,2022-01-15,POTATO WAFERS (BALAJI MAGIC MASALA)
T183,2022-01-15,PACKAGED PURE GHEE (GITS)
T184,2022-01-15,MAIN PACKS (LIPTON GREEN TEA)
T185,2022-01-15,LIQUIDS (HARPIC STAIN BLSTER)|BASMATI RICE (INDIAGATE CLASSIC)
T186,2022-01-15,BASMATI RICE (INDIAGATE CLASSIC)
T188,2022-01-15,MAIN PACKS (BROOKE BOND RED LABEL)|READY TO EAT CEREALS (MUESLIDRY FRUIT&NUT)
T189,2022-01-15,SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)|WASHING POWDERS/LIQUIDS (SURF EXCEL MATIC FRONT LOAD)
T190,2022-01-15,MAIN PACKS (GIRNAR)|PROCESSED CHEESE (BRITANNIA)
T192,2022-01-15,AEROSOL (HIT)
T193,2022-01-15,HAND WASH (DETTOL ORIGINAL)
T194,2022-01-15,MAIDA (SILVER COIN)|SOOJI (SATYAM)
T195,2022-01-16,BUTTER (AMUL)
T196,2022-01-16,HOT CEREALS (QUAKER OATS)
T197,2022-01-16,RIGID (DABUR AMLA)|SCOURING PADS (SUPREME)|BUTTER (AMUL)
T199,2022-01-16,POWDER (SUGAR SUBST) (SUGAR FREE NATURA)
T201,2022-01-16,INSTANT COFFEE (BRU INSTANT)|BUTTER (AMUL)
T202,2022-01-16,HAIR DYES     (1/76) (BLACK NATURALS)|HAIR DYES     (1/76) (GODREJ EXPERT RICH CRM)
T203,2022-01-16,NON-ALKALINE (PANASONIC HYPER)
T205,2022-01-17,TOOTH PASTES (DANT KANTI)
T206,2022-01-17,CHEESE SPREAD (AMUL)
T208,2022-01-17,POWDERS (ENO FRUIT SALT)
T209,2022-01-17,GEL (AER POCKET)
T211,2022-01-17,MANUAL (COLGATE ZIG ZAG BLACK)
T212,2022-01-17,WHITE POWDERS (COLGATE)
T215,2022-01-17,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)
T216,2022-01-17,SANITARY NAPKINS (WHISPER ULTRA NIGHTS)|NON-SALT CRACKER (PARLE KRACK JACK)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|SALT CRACKER (MONACO)
T217,2022-01-17,PROCESSED CHEESE (AMUL)
T218,2022-01-17,BANANA CHIPS/LACHA/OTHERS (BALAJI BANANA CHIPS)
T219,2022-01-18,WASHING POWDERS/LIQUIDS (SURF EXCEL MATIC FRONT LOAD)
T220,2022-01-18,LIQUID VAPORISER (GOOD KNIGHT ACTIV+)
T222,2022-01-18,COUNT (MARS)
T223,2022-01-18,JAMS (MAPRO JAMS)
T224,2022-01-18,GROUND NUT (GODREJ COOKLITE)
T225,2022-01-18,NON-ALKALINE (PANASONIC GOLD)
T226,2022-01-18,FABRIC SOFTNERS (COMFORT BLUE - MORNING FRESH)
T227,2022-01-18,FABRIC SOFTNERS (COMFORT BLUE - MORNING FRESH)
T228,2022-01-18,ATTA (SILVER COIN)
T229,2022-01-18,SWEET/COOKIES (HAPPY HAPPY)
T230,2022-01-18,NON-ALKALINE (PANASONIC GOLD)|SWEET/COOKIES (NUTRICHOICE OATS COOKIES)
T231,2022-01-18,BLENDED (MTR)
T233,2022-01-18,BUTTER (AMUL)
T234,2022-01-18,SALT CRACKER (MONACO)|TRADITIONAL (ODOPIC SUPER SHAKTI)
T235,2022-01-18,BRANDED (PARACHUTE)
T247,2022-01-20,BLENDED (BADSHAH)
T249,2022-01-20,KETCHUPS/SAUCES (TABASCO)
T250,2022-01-20,WASHING POWDERS/LIQUIDS (WHEEL GREEN)
T251,2022-01-20,BUTTER (AMUL)|LIQUIDS (HARPIC POWER PLUS)|PASTA (MAGGI PAZZTA MASALA PENNE)
T255,2022-01-22,MOULDED (DAIRY MILK)
T258,2022-01-22,MAIN PACKS (SOCIETY LEAF)
T259,2022-01-22,PROCESSED CHEESE (BRITANNIA CHEDDAR)|POWDER (SUGAR SUBST) (SUGAR FREE NATURA)
T260,2022-01-22,FABRIC SOFTNERS (COMFORT BLUE - MORNING FRESH)|WASHING POWDERS/LIQUIDS (ARIEL FRONT LOAD)|BUTTER (AMUL)|TRADITIONAL (VIM)|LIQUIDS (HARPIC POWER PLUS)
T261,2022-01-22,STAIN REMOVERS (BAMBI CUFF N COLLAR)
T263,2022-01-22,SUN FLOWER (GEMINI)
T264,2022-01-22,KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)|TOOTH PASTES (COLGATE DENTALCREAM)|POPULAR (LIRIL)
T265,2022-01-22,BLENDED (BADSHAH)
T266,2022-01-22,BLENDED (BADSHAH)
T277,2022-01-24,AGARBATTI (CYCLE)
T280,2022-01-24,MAIN PACKS (NESTEA)|BLENDED (MAGGI)|BLENDED (MAGGI)|INSTANT NOODLES (MAGGI MASALA)|VERMICILLI (REAL THAI)
T284,2022-01-24,BUTTER (AMUL)
T285,2022-01-24,POWDERED SALT (SAFFOLA)
T286,2022-01-25,READY TO COOK SNACKS MIXES (KNORR)
T288,2022-01-25,MAIN PACKS (SOCIETY LEAF)
T290,2022-01-25,CHALKS (LAXMAN REKHA)
T293,2022-01-25,SALT CRACKER (MONACO)
T295,2022-01-25,BLENDED (MAGGI)
T297,2022-01-25,POTATO WAFERS (LAYS CLASSIC SALTED)
T298,2022-01-26,BLENDED (EVEREST)|BLENDED (BADSHAH)
T299,2022-01-26,JAMS (KISSAN)|CHEESE SPREAD (AMUL)|BUTTER (AMUL)|JAMS (MALA'S)
T300,2022-01-26,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)
T301,2022-01-26,ATTA (NATURE FRSH SAMPOORNA CHK ATTA)
T302,2022-01-26,PROCESSED CHEESE (BRITANNIA)
T306,2022-01-26,MAIN PACKS (SOCIETY LEAF)
T307,2022-01-26,TRADITIONAL (VIM)|WASHING POWDERS/LIQUIDS (WHEEL GREEN)
T308,2022-01-26,NON-ALKALINE (NOVINO GOLD)|NON-ALKALINE (PANASONIC GOLD)
T310,2022-01-26,NON-ALKALINE (PANASONIC GOLD)
T311,2022-01-26,MAIN PACKS (TATA TETLEY)
T329,2022-01-29,POWDER (SUGAR SUBST) (SUGAR FREE NATURA)|MARIE (PARLE MARIE)
T331,2022-01-29,BUTTER (AMUL)
T332,2022-01-29,TRADITIONAL (ODOPIC SUPER SHAKTI)|GLUCOSE (PARLE-G)
T333,2022-01-29,PASTA (BLUE BIRD)|LIQUIDS (HARPIC POWER PLUS)
T334,2022-01-29,BLENDED (BADSHAH)|BLENDED (BADSHAH)
T335,2022-01-29,BUTTER (AMUL)|ATTA (SILVER COIN)
T337,2022-01-29,BRANDED (PARACHUTE)
T338,2022-01-29,SALT CRACKER (MONACO)
T339,2022-01-29,AEROSOL (HIT LIME)
T341,2022-01-29,POWDER (SUGAR SUBST) (SUGAR FREE NATURA)
T342,2022-01-29,CONCTN POWDERS (TANG)|TOFFEES (COFFY BITE)
T343,2022-01-29,SWEET/COOKIES (GOOD DAY NUTS)|READY TO EAT CEREALS (KELLOGG'S MUESLI FRUIT & NUT)|READY TO EAT CEREALS (KELLOGG'S CORNFLKS ALMND HONEY)
